full_lemma,freq,freq_class,rank,prop,cum_sum_prop
ei trøye,2,8,118,4.5149784409779445e-5,0.7896697293270425
ei uklarhet,2,8,118,4.5149784409779445e-5,0.7897148791114522
ei underbukse,2,8,118,4.5149784409779445e-5,0.789760028895862
ei uregelmessighet,2,8,118,4.5149784409779445e-5,0.7898051786802718
ei utbetaling,2,8,118,4.5149784409779445e-5,0.7898503284646816
ei utforming,2,8,118,4.5149784409779445e-5,0.7898954782490913
ei utholdenhet,2,8,118,4.5149784409779445e-5,0.7899406280335012
ei utpressing,2,8,118,4.5149784409779445e-5,0.7899857778179109
ei utskifting,2,8,118,4.5149784409779445e-5,0.7900309276023207
ei utvinning,2,8,118,4.5149784409779445e-5,0.7900760773867305
ei utvisning,2,8,118,4.5149784409779445e-5,0.7901212271711403
ei valgfrihet,2,8,118,4.5149784409779445e-5,0.79016637695555
ei velgergruppe,2,8,118,4.5149784409779445e-5,0.7902115267399598
ei venstreslegge,2,8,118,4.5149784409779445e-5,0.7902566765243696
ei venteliste,2,8,118,4.5149784409779445e-5,0.7903018263087793
ei ventetid,2,8,118,4.5149784409779445e-5,0.7903469760931892
ei verdensstjerne,2,8,118,4.5149784409779445e-5,0.7903921258775989
ei vigsling,2,8,118,4.5149784409779445e-5,0.7904372756620087
ei vindkraft,2,8,118,4.5149784409779445e-5,0.7904824254464184
ei vogn,2,8,118,4.5149784409779445e-5,0.7905275752308283
ei votering,2,8,118,4.5149784409779445e-5,0.790572725015238
ei ydmykhet,2,8,118,4.5149784409779445e-5,0.7906178747996478
en -dag,2,8,118,4.5149784409779445e-5,0.7906630245840576
en -skaper,2,8,118,4.5149784409779445e-5,0.7907081743684674
en 05-sesong,2,8,118,4.5149784409779445e-5,0.7907533241528771
en 100-meter,2,8,118,4.5149784409779445e-5,0.790798473937287
en 19-åring,2,8,118,4.5149784409779445e-5,0.7908436237216967
en 21-åring,2,8,118,4.5149784409779445e-5,0.7908887735061065
en 24-åring,2,8,118,4.5149784409779445e-5,0.7909339232905163
en 38-åring,2,8,118,4.5149784409779445e-5,0.7909790730749261
en 40-årsdag,2,8,118,4.5149784409779445e-5,0.7910242228593358
en 44-åring,2,8,118,4.5149784409779445e-5,0.7910693726437457
en 51-foter,2,8,118,4.5149784409779445e-5,0.7911145224281554
en 9.april,2,8,118,4.5149784409779445e-5,0.7911596722125652
en adoptivsønn,2,8,118,4.5149784409779445e-5,0.791204821996975
en afrikaner,2,8,118,4.5149784409779445e-5,0.7912499717813848
en AKPer,2,8,118,4.5149784409779445e-5,0.7912951215657945
en aksept,2,8,118,4.5149784409779445e-5,0.7913402713502043
en aksjekurs,2,8,118,4.5149784409779445e-5,0.7913854211346141
en aktivist,2,8,118,4.5149784409779445e-5,0.7914305709190239
en akuttfunksjon,2,8,118,4.5149784409779445e-5,0.7914757207034336
en aldersgrense,2,8,118,4.5149784409779445e-5,0.7915208704878434
en allmenngjøring,2,8,118,4.5149784409779445e-5,0.7915660202722532
en allmennhet,2,8,118,4.5149784409779445e-5,0.7916111700566629
en ambassadebygning,2,8,118,4.5149784409779445e-5,0.7916563198410728
en ambulanse,2,8,118,4.5149784409779445e-5,0.7917014696254825
en ammunisjon,2,8,118,4.5149784409779445e-5,0.7917466194098923
en analogi,2,8,118,4.5149784409779445e-5,0.791791769194302
en analytiker,2,8,118,4.5149784409779445e-5,0.7918369189787119
en angriper,2,8,118,4.5149784409779445e-5,0.7918820687631216
en annenomgang,2,8,118,4.5149784409779445e-5,0.7919272185475315
en annenplass,2,8,118,4.5149784409779445e-5,0.7919723683319412
en annonse,2,8,118,4.5149784409779445e-5,0.792017518116351
en anstrengelse,2,8,118,4.5149784409779445e-5,0.7920626679007607
en antagelse,2,8,118,4.5149784409779445e-5,0.7921078176851706
en antakelse,2,8,118,4.5149784409779445e-5,0.7921529674695803
en antisemittisme,2,8,118,4.5149784409779445e-5,0.7921981172539901
en apartheid,2,8,118,4.5149784409779445e-5,0.7922432670383999
en app,2,8,118,4.5149784409779445e-5,0.7922884168228097
en arbeidskraft,2,8,118,4.5149784409779445e-5,0.7923335666072194
en arbeidsledighet,2,8,118,4.5149784409779445e-5,0.7923787163916293
en arealbruk,2,8,118,4.5149784409779445e-5,0.792423866176039
en art,2,8,118,4.5149784409779445e-5,0.7924690159604488
en arverekke,2,8,118,4.5149784409779445e-5,0.7925141657448586
en arving,2,8,118,4.5149784409779445e-5,0.7925593155292684
en ås,2,8,118,4.5149784409779445e-5,0.7926044653136781
en Asia-krise,2,8,118,4.5149784409779445e-5,0.792649615098088
en assosiasjon,2,8,118,4.5149784409779445e-5,0.7926947648824977
en asylstrøm,2,8,118,4.5149784409779445e-5,0.7927399146669074
en autograf,2,8,118,4.5149784409779445e-5,0.7927850644513172
en autoritet,2,8,118,4.5149784409779445e-5,0.792830214235727
en avgangsalder,2,8,118,4.5149784409779445e-5,0.7928753640201368
en avklaring,2,8,118,4.5149784409779445e-5,0.7929205138045465
en avretting,2,8,118,4.5149784409779445e-5,0.7929656635889564
en avsender,2,8,118,4.5149784409779445e-5,0.7930108133733661
en avsløring,2,8,118,4.5149784409779445e-5,0.7930559631577759
en backpacker,2,8,118,4.5149784409779445e-5,0.7931011129421857
en bakermester,2,8,118,4.5149784409779445e-5,0.7931462627265955
en balansegang,2,8,118,4.5149784409779445e-5,0.7931914125110052
en balkong,2,8,118,4.5149784409779445e-5,0.7932365622954151
en ballerina,2,8,118,4.5149784409779445e-5,0.7932817120798248
en ballett,2,8,118,4.5149784409779445e-5,0.7933268618642346
en bannbulle,2,8,118,4.5149784409779445e-5,0.7933720116486443
en barnebursdag,2,8,118,4.5149784409779445e-5,0.7934171614330542
en barnefar,2,8,118,4.5149784409779445e-5,0.7934623112174639
en barnekomité,2,8,118,4.5149784409779445e-5,0.7935074610018737
en barneminister,2,8,118,4.5149784409779445e-5,0.7935526107862835
en barnerettskomité,2,8,118,4.5149784409779445e-5,0.7935977605706933
en barnevernstjeneste,2,8,118,4.5149784409779445e-5,0.793642910355103
en bass,2,8,118,4.5149784409779445e-5,0.7936880601395129
en bassist,2,8,118,4.5149784409779445e-5,0.7937332099239226
en båtfører,2,8,118,4.5149784409779445e-5,0.7937783597083324
en bath,2,8,118,4.5149784409779445e-5,0.7938235094927422
en batikkperson,2,8,118,4.5149784409779445e-5,0.793868659277152
en begavelse,2,8,118,4.5149784409779445e-5,0.7939138090615617
en bekymringssamtale,2,8,118,4.5149784409779445e-5,0.7939589588459715
en benk,2,8,118,4.5149784409779445e-5,0.7940041086303813
en besettelse,2,8,118,4.5149784409779445e-5,0.794049258414791
en bestikkelse,2,8,118,4.5149784409779445e-5,0.7940944081992009
en betablokker,2,8,118,4.5149784409779445e-5,0.7941395579836106
en betennelse,2,8,118,4.5149784409779445e-5,0.7941847077680204
en bildeserie,2,8,118,4.5149784409779445e-5,0.7942298575524301
en bilinteresse,2,8,118,4.5149784409779445e-5,0.79427500733684
en billedkunstner,2,8,118,4.5149784409779445e-5,0.7943201571212497
en billion,2,8,118,4.5149784409779445e-5,0.7943653069056595
en bilnøkkel,2,8,118,4.5149784409779445e-5,0.7944104566900693
en bilproduksjon,2,8,118,4.5149784409779445e-5,0.7944556064744791
en bilprodusent,2,8,118,4.5149784409779445e-5,0.7945007562588888
en biografi,2,8,118,4.5149784409779445e-5,0.7945459060432987
en biologi,2,8,118,4.5149784409779445e-5,0.7945910558277084
en bioteknologi,2,8,118,4.5149784409779445e-5,0.7946362056121182
en blanding,2,8,118,4.5149784409779445e-5,0.794681355396528
en blandingsøkonomi,2,8,118,4.5149784409779445e-5,0.7947265051809378
en blemme,2,8,118,4.5149784409779445e-5,0.7947716549653475
en blogging,2,8,118,4.5149784409779445e-5,0.7948168047497574
en bloggplakat,2,8,118,4.5149784409779445e-5,0.7948619545341671
en blomsterdekoratør,2,8,118,4.5149784409779445e-5,0.7949071043185769
en boble,2,8,118,4.5149784409779445e-5,0.7949522541029866
en bogey,2,8,118,4.5149784409779445e-5,0.7949974038873965
en bokhandel,2,8,118,4.5149784409779445e-5,0.7950425536718062
en boligskatt,2,8,118,4.5149784409779445e-5,0.795087703456216
en boots,2,8,118,4.5149784409779445e-5,0.7951328532406258
en borddame,2,8,118,4.5149784409779445e-5,0.7951780030250356
en borgerplikt,2,8,118,4.5149784409779445e-5,0.7952231528094453
en bortføring,2,8,118,4.5149784409779445e-5,0.7952683025938551
en bosetter,2,8,118,4.5149784409779445e-5,0.7953134523782649
en brann,2,8,118,4.5149784409779445e-5,0.7953586021626746
en brannalarm,2,8,118,4.5149784409779445e-5,0.7954037519470845
en brannfakkel,2,8,118,4.5149784409779445e-5,0.7954489017314942
en bresje,2,8,118,4.5149784409779445e-5,0.795494051515904
en bris,2,8,118,4.5149784409779445e-5,0.7955392013003137
en brøkdel,2,8,118,4.5149784409779445e-5,0.7955843510847236
en brorpart,2,8,118,4.5149784409779445e-5,0.7956295008691333
en brudgom,2,8,118,4.5149784409779445e-5,0.7956746506535431
en bruksgjenstand,2,8,118,4.5149784409779445e-5,0.7957198004379529
en bruktbil,2,8,118,4.5149784409779445e-5,0.7957649502223627
en bruktbilimport,2,8,118,4.5149784409779445e-5,0.7958101000067724
en bruktimport,2,8,118,4.5149784409779445e-5,0.7958552497911823
en brutalitet,2,8,118,4.5149784409779445e-5,0.795900399575592
en bryllupsmiddag,2,8,118,4.5149784409779445e-5,0.7959455493600018
en Bryne-spiller,2,8,118,4.5149784409779445e-5,0.7959906991444116
en brystkreft,2,8,118,4.5149784409779445e-5,0.7960358489288214
en buddhisme,2,8,118,4.5149784409779445e-5,0.7960809987132311
en budsjettbehandling,2,8,118,4.5149784409779445e-5,0.796126148497641
en buffé,2,8,118,4.5149784409779445e-5,0.7961712982820507
en butikksjef,2,8,118,4.5149784409779445e-5,0.7962164480664605
en butler,2,8,118,4.5149784409779445e-5,0.7962615978508703
en byråkrat,2,8,118,4.5149784409779445e-5,0.7963067476352801
en champagnefaktor,2,8,118,4.5149784409779445e-5,0.7963518974196898
en Chongqing-fart,2,8,118,4.5149784409779445e-5,0.7963970472040997
en cocktail,2,8,118,4.5149784409779445e-5,0.7964421969885094
en cupfinale,2,8,118,4.5149784409779445e-5,0.7964873467729191
en d,2,8,118,4.5149784409779445e-5,0.7965324965573289
en dagsorden,2,8,118,4.5149784409779445e-5,0.7965776463417387
en dal,2,8,118,4.5149784409779445e-5,0.7966227961261485
en dansekonkurranse,2,8,118,4.5149784409779445e-5,0.7966679459105582
en dansemote,2,8,118,4.5149784409779445e-5,0.7967130956949681
en dass,2,8,118,4.5149784409779445e-5,0.7967582454793778
en data,2,8,118,4.5149784409779445e-5,0.7968033952637876
en dativ,2,8,118,4.5149784409779445e-5,0.7968485450481974
en debut,2,8,118,4.5149784409779445e-5,0.7968936948326072
en dekksenter,2,8,118,4.5149784409779445e-5,0.7969388446170169
en delegasjon,2,8,118,4.5149784409779445e-5,0.7969839944014268
en delprivatisering,2,8,118,4.5149784409779445e-5,0.7970291441858365
en delrapport,2,8,118,4.5149784409779445e-5,0.7970742939702463
en delstat,2,8,118,4.5149784409779445e-5,0.797119443754656
en demokratiseringsprosess,2,8,118,4.5149784409779445e-5,0.7971645935390659
en demonstrant,2,8,118,4.5149784409779445e-5,0.7972097433234756
en demonstrasjon,2,8,118,4.5149784409779445e-5,0.7972548931078854
en designbutikk,2,8,118,4.5149784409779445e-5,0.7973000428922952
en dieselmotor,2,8,118,4.5149784409779445e-5,0.797345192676705
en diktafon,2,8,118,4.5149784409779445e-5,0.7973903424611147
en disippel,2,8,118,4.5149784409779445e-5,0.7974354922455246
en distribusjon,2,8,118,4.5149784409779445e-5,0.7974806420299343
en distriktspolitikk,2,8,118,4.5149784409779445e-5,0.7975257918143441
en djevel,2,8,118,4.5149784409779445e-5,0.7975709415987539
en dødball,2,8,118,4.5149784409779445e-5,0.7976160913831637
en doktorgrad,2,8,118,4.5149784409779445e-5,0.7976612411675734
en dokumentasjon,2,8,118,4.5149784409779445e-5,0.7977063909519831
en dørterskel,2,8,118,4.5149784409779445e-5,0.797751540736393
en dramaturgi,2,8,118,4.5149784409779445e-5,0.7977966905208027
en drapsmann,2,8,118,4.5149784409779445e-5,0.7978418403052125
en drapstrussel,2,8,118,4.5149784409779445e-5,0.7978869900896223
en drikkekultur,2,8,118,4.5149784409779445e-5,0.7979321398740321
en drink,2,8,118,4.5149784409779445e-5,0.7979772896584418
en drøfting,2,8,118,4.5149784409779445e-5,0.7980224394428517
en dronning,2,8,118,4.5149784409779445e-5,0.7980675892272614
en DVD,2,8,118,4.5149784409779445e-5,0.7981127390116712
en dynamitt,2,8,118,4.5149784409779445e-5,0.798157888796081
en dyne,2,8,118,4.5149784409779445e-5,0.7982030385804908
en e-tjeneste,2,8,118,4.5149784409779445e-5,0.7982481883649005
en egoisme,2,8,118,4.5149784409779445e-5,0.7982933381493104
en eierandel,2,8,118,4.5149784409779445e-5,0.7983384879337201
en eksos,2,8,118,4.5149784409779445e-5,0.7983836377181299
en ekspertise,2,8,118,4.5149784409779445e-5,0.7984287875025396
en ekspertkommentator,2,8,118,4.5149784409779445e-5,0.7984739372869495
en ekstrajobb,2,8,118,4.5149784409779445e-5,0.7985190870713592
en eldstedatter,2,8,118,4.5149784409779445e-5,0.798564236855769
en elitemakt,2,8,118,4.5149784409779445e-5,0.7986093866401788
en endel,2,8,118,4.5149784409779445e-5,0.7986545364245886
en ener,2,8,118,4.5149784409779445e-5,0.7986996862089983
en energidrikk,2,8,118,4.5149784409779445e-5,0.7987448359934082
en energimelding,2,8,118,4.5149784409779445e-5,0.7987899857778179
en energinasjon,2,8,118,4.5149784409779445e-5,0.7988351355622277
en energipris,2,8,118,4.5149784409779445e-5,0.7988802853466375
en engelskkunnskap,2,8,118,4.5149784409779445e-5,0.7989254351310473
en epoke,2,8,118,4.5149784409779445e-5,0.798970584915457
en erfaring,2,8,118,4.5149784409779445e-5,0.7990157346998668
en erkjennelse,2,8,118,4.5149784409779445e-5,0.7990608844842766
en erklæring,2,8,118,4.5149784409779445e-5,0.7991060342686863
en ervervsbeskatning,2,8,118,4.5149784409779445e-5,0.7991511840530962
en eskapade,2,8,118,4.5149784409779445e-5,0.7991963338375059
en estetikk,2,8,118,4.5149784409779445e-5,0.7992414836219157
en etterfølgelse,2,8,118,4.5149784409779445e-5,0.7992866334063254
en etterlatenskaper,2,8,118,4.5149784409779445e-5,0.7993317831907353
en etternøler,2,8,118,4.5149784409779445e-5,0.799376932975145
en etterretningsoffiser,2,8,118,4.5149784409779445e-5,0.7994220827595548
en ettertid,2,8,118,4.5149784409779445e-5,0.7994672325439646
en fabrikk,2,8,118,4.5149784409779445e-5,0.7995123823283744
en fakkel,2,8,118,4.5149784409779445e-5,0.7995575321127841
en faksimile,2,8,118,4.5149784409779445e-5,0.799602681897194
en faktura,2,8,118,4.5149784409779445e-5,0.7996478316816037
en fangstmann,2,8,118,4.5149784409779445e-5,0.7996929814660135
en fangststasjon,2,8,118,4.5149784409779445e-5,0.7997381312504233
en farge-TV,2,8,118,4.5149784409779445e-5,0.7997832810348331
en farsrolle,2,8,118,4.5149784409779445e-5,0.7998284308192428
en fascinasjon,2,8,118,4.5149784409779445e-5,0.7998735806036527
en fascisme,2,8,118,4.5149784409779445e-5,0.7999187303880624
en fasit,2,8,118,4.5149784409779445e-5,0.7999638801724722
en favør,2,8,118,4.5149784409779445e-5,0.800009029956882
en favorittroman,2,8,118,4.5149784409779445e-5,0.8000541797412918
en feber,2,8,118,4.5149784409779445e-5,0.8000993295257015
en feilkilde,2,8,118,4.5149784409779445e-5,0.8001444793101113
en fellesnevner,2,8,118,4.5149784409779445e-5,0.8001896290945211
en fellesskapsverdi,2,8,118,4.5149784409779445e-5,0.8002347788789308
en feltinspektør,2,8,118,4.5149784409779445e-5,0.8002799286633406
en femtenåring,2,8,118,4.5149784409779445e-5,0.8003250784477504
en feriemåned,2,8,118,4.5149784409779445e-5,0.8003702282321602
en FFK-fans,2,8,118,4.5149784409779445e-5,0.8004153780165699
en filmfestival,2,8,118,4.5149784409779445e-5,0.8004605278009798
en filmsnutt,2,8,118,4.5149784409779445e-5,0.8005056775853895
en filosof,2,8,118,4.5149784409779445e-5,0.8005508273697993
en finanskapital,2,8,118,4.5149784409779445e-5,0.800595977154209
en finkultur,2,8,118,4.5149784409779445e-5,0.8006411269386189
en finne,2,8,118,4.5149784409779445e-5,0.8006862767230286
en fireårsperiode,2,8,118,4.5149784409779445e-5,0.8007314265074384
en firemilsgrense,2,8,118,4.5149784409779445e-5,0.8007765762918482
en fisker,2,8,118,4.5149784409779445e-5,0.800821726076258
en flaske,2,8,118,4.5149784409779445e-5,0.8008668758606677
en fleksibilitet,2,8,118,4.5149784409779445e-5,0.8009120256450776
en floke,2,8,118,4.5149784409779445e-5,0.8009571754294873
en flørt,2,8,118,4.5149784409779445e-5,0.8010023252138971
en flypark,2,8,118,4.5149784409779445e-5,0.8010474749983069
en flyt,2,8,118,4.5149784409779445e-5,0.8010926247827167
en folkeavstemning,2,8,118,4.5149784409779445e-5,0.8011377745671264
en folkeopinion,2,8,118,4.5149784409779445e-5,0.8011829243515363
en folkesykdom,2,8,118,4.5149784409779445e-5,0.801228074135946
en fondvegg,2,8,118,4.5149784409779445e-5,0.8012732239203558
en forekomst,2,8,118,4.5149784409779445e-5,0.8013183737047656
en foreldregenerasjon,2,8,118,4.5149784409779445e-5,0.8013635234891754
en forelskelse,2,8,118,4.5149784409779445e-5,0.8014086732735851
en forfølgelse,2,8,118,4.5149784409779445e-5,0.8014538230579948
en forhandlingsprosess,2,8,118,4.5149784409779445e-5,0.8014989728424047
en forholdsregel,2,8,118,4.5149784409779445e-5,0.8015441226268144
en forlegger,2,8,118,4.5149784409779445e-5,0.8015892724112242
en fornuft,2,8,118,4.5149784409779445e-5,0.801634422195634
en fornybarandel,2,8,118,4.5149784409779445e-5,0.8016795719800438
en forside,2,8,118,4.5149784409779445e-5,0.8017247217644535
en forskningsartikkel,2,8,118,4.5149784409779445e-5,0.8017698715488634
en forsommer,2,8,118,4.5149784409779445e-5,0.8018150213332731
en forstad,2,8,118,4.5149784409779445e-5,0.8018601711176829
en førsteamanuensis,2,8,118,4.5149784409779445e-5,0.8019053209020927
en førsteelsker,2,8,118,4.5149784409779445e-5,0.8019504706865025
en førstekonsulent,2,8,118,4.5149784409779445e-5,0.8019956204709122
en fortid,2,8,118,4.5149784409779445e-5,0.80204077025532206
en fortvilelse,2,8,118,4.5149784409779445e-5,0.8020859200397318
en forurenser,2,8,118,4.5149784409779445e-5,0.8021310698241416
en forurensning,2,8,118,4.5149784409779445e-5,0.8021762196085513
en forvaltningsplan,2,8,118,4.5149784409779445e-5,0.8022213693929612
en fosterforelder,2,8,118,4.5149784409779445e-5,0.8022665191773709
en fotballsko,2,8,118,4.5149784409779445e-5,0.8023116689617807
en Fr.p.-gruppe,2,8,118,4.5149784409779445e-5,0.8023568187461905
en framgang,2,8,118,4.5149784409779445e-5,0.8024019685306003
en fremgangsmåte,2,8,118,4.5149784409779445e-5,0.80244711831501
en frifinnelse,2,8,118,4.5149784409779445e-5,0.8024922680994199
en frihetsverdi,2,8,118,4.5149784409779445e-5,0.8025374178838296
en fritid,2,8,118,4.5149784409779445e-5,0.8025825676682394
en frosk,2,8,118,4.5149784409779445e-5,0.8026277174526492
en galskap,2,8,118,4.5149784409779445e-5,0.802672867237059
en gamlemåte,2,8,118,4.5149784409779445e-5,0.8027180170214687
en gasskraft,2,8,118,4.5149784409779445e-5,0.8027631668058784
en gasskraftproduksjon,2,8,118,4.5149784409779445e-5,0.8028083165902883
en gåteløsingsperle,2,8,118,4.5149784409779445e-5,0.802853466374698
en Gaza-krig,2,8,118,4.5149784409779445e-5,0.8028986161591078
en gisselsituasjon,2,8,118,4.5149784409779445e-5,0.8029437659435176
en gisseltaker,2,8,118,4.5149784409779445e-5,0.8029889157279274
en gitarist,2,8,118,4.5149784409779445e-5,0.8030340655123371
en gjeld,2,8,118,4.5149784409779445e-5,0.803079215296747
en gjennomføring,2,8,118,4.5149784409779445e-5,0.8031243650811567
en gjennomsnittsalder,2,8,118,4.5149784409779445e-5,0.8031695148655665
en gjentagelse,2,8,118,4.5149784409779445e-5,0.8032146646499763
en gjerning,2,8,118,4.5149784409779445e-5,0.8032598144343861
en gladgutt,2,8,118,4.5149784409779445e-5,0.8033049642187958
en glamourmodell,2,8,118,4.5149784409779445e-5,0.8033501140032057
en glans,2,8,118,4.5149784409779445e-5,0.8033952637876154
en grådighet,2,8,118,4.5149784409779445e-5,0.8034404135720252
